Location,Street_code,Box_code,Area,Municipality,Province,Country,Lat,Lon
Jericho,0189,0189,Brits,Bojanala Platinum,North West,South Africa,-25.3390709,27.8047648
Ramokokastad,0321,0195,Mogwase,Bojanala Platinum,North West,South Africa,-25.1577234,27.4350821
Ya Rona,-------,0202,Rustenburg,Bojanala Platinum,North West,South Africa,-25.662867,27.240549
Ya-rona,-------,0202,Rustenburg,Bojanala Platinum,North West,South Africa,-25.662867,27.240549
Moiletswane,-------,0203,Moiletswane,Bojanala Platinum,North West,South Africa,-25.3807817,27.9263647
Legonyane,-------,0210,Brits,Bojanala Platinum,North West,South Africa,-25.266667,27.783333
Hartbeespoort,-------,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7477324,27.8871784
Meerhof,0216,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7588757,27.897071
Melodie,0216,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7263202,27.8927138
Melodie Ext 16,0216,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7263202,27.8927138
Melodie Ext 28,0216,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7263202,27.8927138
Melodie Uit 16,0216,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7263202,27.8927138
Melodie Uit 28,0216,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7263202,27.8927138
Schoemansville,0216,0216,Hartbeespoort,Bojanala Platinum,North West,South Africa,-25.7267748,27.8750976
Letlhakaneng,-------,0217,Brits,Bojanala Platinum,North West,South Africa,-25.3915178,27.8208852
Sephai,-------,0220,Brits,Bojanala Platinum,North West,South Africa,-25.2503857,27.8062304
Skeerpoort,-------,0232,Brits,Bojanala Platinum,North West,South Africa,-25.8168363,27.7406357
Broederstroom,-------,0240,Brits,Bojanala Platinum,North West,South Africa,-25.8020308,27.8762004
Brits,0250,0250,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Brits Ext,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.59853,27.8252814
Brits Ext 10,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Brits Ext 11,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.59853,27.8252814
Brits Ext 17,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Brits Ext 18,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.59853,27.8252814
Brits Ext 19,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Ext 20,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Brits Ext 22,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Ext 8,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Brits Ext 9,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Brits Industrial,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6435052,27.8047648
Brits Industrieel,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6435052,27.8047648
Brits Uit,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Uit 10,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Uit 11,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Uit 17,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.5703435,27.9915262
Brits Uit 18,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Uit 19,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Uit 20,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Brits Uit 22,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.59853,27.8252814
Brits Uit 8,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.59853,27.8252814
Brits Uit 9,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6427799,27.77722
Elands Ridge,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.628951,27.884888
Elandsrand,0250,-------,Brits,Bojanala Platinum,North West,South Africa,-25.6155833,27.8150234
Hartebeesfontein,0250,0250,Brits,Bojanala Platinum,North West,South Africa,-26.7649439,26.4252906
Lethakanene,-------,0250,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Oukasie,0250,0250,Brits,Bojanala Platinum,North West,South Africa,-25.6078743,27.7930401
De Wildt,-------,0251,Brits,Bojanala Platinum,North West,South Africa,-25.6249426,27.9461849
Visserhoek,-------,0251,Visserhoek,Bojanala Platinum,North West,South Africa,-25.6572669,27.9548916
Reddingshoop,-------,0252,Brits,Bojanala Platinum,North West,South Africa,-25.6099895,27.7959713
Rashoop,-------,0253,Brits,Bojanala Platinum,North West,South Africa,-25.525,27.77833
Beestekraal,-------,0255,Brits,Bojanala Platinum,North West,South Africa,-25.37818,27.595579
De Kroon,-------,0257,Brits,Bojanala Platinum,North West,South Africa,-25.6542134,27.797411
Sonop,-------,0258,Brits,Bojanala Platinum,North West,South Africa,-25.648867,27.6992152
Vorentoe,-------,0259,Brits,Bojanala Platinum,North West,South Africa,-25.590465,27.695592
Ifafi,0260,0260,Brits,Bojanala Platinum,North West,South Africa,-25.7446961,27.9000006
Ifafi Ext 6,0260,0260,Brits,Bojanala Platinum,North West,South Africa,-25.7446961,27.9000006
Ifafi Uit 6,0260,0260,Brits,Bojanala Platinum,North West,South Africa,-25.7446961,27.9000006
Kosmos,-------,0261,Brits,Bojanala Platinum,North West,South Africa,-25.7399239,27.8443304
Lethabong,0263,0263,Lethabong,Bojanala Platinum,North West,South Africa,-25.4320134,27.8355388
Letlhabile,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile,-------,0264,Letlhabile,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Block A,0267,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4573191,27.8367751
Letlhabile Block B,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Block C,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Block E,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Block F,0264,-------,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Blok A,0267,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4573191,27.8367751
Letlhabile Blok B,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Blok C,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Blok E,0264,0264,Brits,Bojanala Platinum,North West,South Africa,-25.4952031,27.839967
Letlhabile Blok F,0264,-------,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Letlhabile Ext 7,0264,0264,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Letlhabile Uit 7,0264,0264,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Letlhabile Zone 6,0264,0264,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Letlhabile Zone 7,0264,0264,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Mamogaleskraal,-------,0265,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Mamogalieskraal,-------,0265,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Rabokala,0266,0266,Rabokala,Bojanala Platinum,North West,South Africa,NA,NA
Atlanta,-------,0267,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Letlhabile Block A,0267,0264,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Letlhabile Blok A,0267,0264,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Mothotlung,0268,0268,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Bapong,0269,0269,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Newtown Section,0269,-------,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Bethanie,0270,0270,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Moseje Section,0270,0270,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Moseje Seksie,0270,0270,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Baraseba,-------,0271,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Makolokoe,-------,0273,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Modderspruit,0274,0274,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Modikwe,-------,0275,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Segwaelane,0276,0276,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Ga Rasai,-------,0277,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Ga-rasai,-------,0277,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Platinum Mall,-------,0278,Brits,Bojanala Platinum,North West,South Africa,NA,NA
Xanadu,0279,0279,Hartbeespoort,Bojanala Platinum,North West,South Africa,NA,NA
Xanadu Crossing,-------,0279,Hartbeespoort,Bojanala Platinum,North West,South Africa,NA,NA
Xanadu Kruising,-------,0279,Hartbeespoort,Bojanala Platinum,North West,South Africa,NA,NA
Damdoryn,-------,0280,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Buffelspoort,-------,0284,Marikana,Bojanala Platinum,North West,South Africa,NA,NA
Marikana,0284,0284,Marikana,Bojanala Platinum,North West,South Africa,NA,NA
Platinum Mine,-------,0284,Marikana,Bojanala Platinum,North West,South Africa,NA,NA
Maumong,-------,0285,Marikana,Bojanala Platinum,North West,South Africa,NA,NA
Rankelenyane,-------,0286,Marikana,Bojanala Platinum,North West,South Africa,NA,NA
Tlapa,-------,0287,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Bleskop,0292,0292,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Boschdal,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Ext 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Ext 13,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Ext 19,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Ext 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Ext 20,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Ext 21,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Ext 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Ext 33,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Ext 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Ext 5,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Ext 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Uit 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Uit 13,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Uit 19,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Uit 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Uit 20,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Uit 21,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Uit 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Uit 33,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Uit 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Uit 5,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Uit 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
East End,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Freedom Park,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Freedom Park Ext 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Freedompark,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Freedompark Uit 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Geelhoutpark,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Geelhoutpark Ext 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Geelhoutpark Ext 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Geelhoutpark Ext 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Geelhoutpark Ext 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Geelhoutpark Uit 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Geelhoutpark Uit 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Geelhoutpark Uit 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Geelhoutpark Uit 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Karlienpark,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Kloofsig,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Klooftuine,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Lefaragatle,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Lefaragatlha,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Meriting,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Meriting Ext 1,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Meriting Uit 1,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Oos Einde,-------,0299,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Oos-Einde,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Paardekraal,0299,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Paardekraal Ext 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Paardekraal Ext 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Paardekraal Ext 5,-------,0299,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Paardekraal Uit 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Paardekraal Uit 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Paardekraal Uit 5,-------,0299,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Proteapark,0299,0305,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Proteapark Ext 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Proteapark Uit 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Ridderpark,0299,0303,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg Ext 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg Ext 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg Ext 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg Ext 5,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg Ext 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg North,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg Uit 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg Uit 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg Uit 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg Uit 5,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg Uit 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg West,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg-Noord,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg-Wes,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens Ext 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens Ext 10,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens Ext 11,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens Ext 12,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens Ext 13,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens Ext 14,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens Ext 15,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens Ext 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens Ext 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens Ext 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens Ext 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens Ext 7,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens Ext 8,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Gardens Ext 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine,-------,0299,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine Uit 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine Uit 10,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine Uit 11,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine Uit 12,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine Uit 13,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine Uit 14,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine Uit 15,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine Uit 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine Uit 3,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine Uit 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine Uit 6,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine Uit 7,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine Uit 8,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safari Tuine Uit 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Safarituine,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Tlhabane,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Tlhabane West,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Tlhabane West Ext 1,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Tlhabane West Ext 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Tlhabane-Wes,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Tlhabane-wes Uit 1,0299,0309,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Tlhabane-wes Uit 2,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Waterfall East,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Waterfall East Ext 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Waterfall Village,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Waterfall-Oos,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Waterfall-Oos Uit 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Yellowwoodpark,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Yellowwoodpark Ext 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Yellowwoodpark Ext 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Yellowwoodpark Ext 6,0299,0299,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Yellowwoodpark Ext 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Yellowwoodpark Uit 1,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Yellowwoodpark Uit 4,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Yellowwoodpark Uit 6,0299,0299,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Yellowwoodpark Uit 9,0299,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Zinniaville,0299,0302,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 15,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 22,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Uit 15,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Uit 22,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Ext 20,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Ext 33,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Uit 20,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Cashan Uit 33,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Meriting Ext 1,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Meriting Uit 1,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Modikoe,-------,0300,Modikoe,Bojanala Platinum,North West,South Africa,NA,NA
Rustenburg,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Waterfall Village,0299,0300,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Boshoek,-------,0301,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Zinniaville,0299,0302,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Ridderpark,0299,0303,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Platwal,-------,0304,Platwal,Bojanala Platinum,North West,South Africa,NA,NA
Proteapark,0299,0305,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Siyabonga,-------,0306,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Entabeni,-------,0307,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Ntabeni,-------,0307,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong,0309,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong,-------,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 1,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 12,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 13,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 15,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 2,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 22,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 23,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 3,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 4,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 5,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 6,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Uit 1,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Uit 12,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Uit 13,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Uit 15,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Uit 2,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Uit 22,0300,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Uit 23,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Uit 3,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Uit 4,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Uit 5,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Uit 6,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Freedom Park Phase 1,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Freedompark Fase 1,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Meriting Ext 2,0308,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Meriting Uit 2,0308,-------,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Paardekraal,-------,0308,Paardekraal,Bojanala Platinum,North West,South Africa,NA,NA
Paardekraal,0299,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Ramochana,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Sunrise Park,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Sunrise Park Ext 10,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Sunrise Park Ext 9,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Sunrisepark,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Sunrisepark Uit 10,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Sunrisepark Uit 9,0308,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong,0309,0308,Rustenburg,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 1,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
Boitekong Ext 13,0309,0308,Boitekong,Bojanala Platinum,North West,South Africa,NA,NA
